epoch,step,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
39,3589,1.0132083892822266,1.0,1.0,,,
39,3599,1.0096083879470825,1.0,1.0,,,
39,3609,1.0091636180877686,1.0,1.0,,,
39,3619,1.0265167951583862,1.0,1.0,,,
39,3629,1.0169614553451538,1.0,1.0,,,
39,3639,1.0229735374450684,1.0,1.0,,,
39,3649,1.0122326612472534,1.0,1.0,,,
39,3659,1.0166901350021362,1.0,1.0,,,
39,3669,1.0137577056884766,1.0,1.0,,,
39,3679,1.0155030488967896,1.0,1.0,,,
39,3679,,,,1.5789507627487183,0.9206222295761108,0.9724770784378052
40,3689,1.0142260789871216,1.0,1.0,,,
40,3699,1.0126315355300903,1.0,1.0,,,
40,3709,1.0101510286331177,1.0,1.0,,,
40,3719,1.0175199508666992,1.0,1.0,,,
40,3729,1.013710618019104,1.0,1.0,,,
40,3739,1.0106302499771118,1.0,1.0,,,
40,3749,1.004249095916748,1.0,1.0,,,
40,3759,1.0074962377548218,1.0,1.0,,,
40,3769,1.0139236450195312,0.9921875,1.0,,,
40,3771,,,,1.5771976709365845,0.9226166605949402,0.9760670065879822
41,3779,1.0140107870101929,1.0,1.0,,,
41,3789,1.0138133764266968,1.0,1.0,,,
41,3799,1.0148602724075317,1.0,1.0,,,
41,3809,1.0102803707122803,1.0,1.0,,,
41,3819,1.0095092058181763,1.0,1.0,,,
41,3829,1.01297926902771,1.0,1.0,,,
41,3839,1.0171054601669312,1.0,1.0,,,
41,3849,1.0067585706710815,1.0,1.0,,,
41,3859,1.0115330219268799,1.0,1.0,,,
41,3863,,,,1.5657958984375,0.9234144687652588,0.9744715094566345
42,3869,1.0060099363327026,1.0,1.0,,,
42,3879,1.0051308870315552,1.0,1.0,,,
42,3889,1.0052236318588257,1.0,1.0,,,
42,3899,1.0122206211090088,1.0,1.0,,,
42,3909,1.0072565078735352,1.0,1.0,,,
42,3919,1.009659767150879,1.0,1.0,,,
42,3929,1.0120137929916382,1.0,1.0,,,
42,3939,1.0073821544647217,1.0,1.0,,,
42,3949,1.0080446004867554,1.0,1.0,,,
42,3955,,,,1.5869770050048828,0.9238133430480957,0.9752692580223083
43,3959,1.0068377256393433,1.0,1.0,,,
43,3969,1.021986484527588,1.0,1.0,,,
43,3979,1.0014262199401855,1.0,1.0,,,
43,3989,1.012708067893982,1.0,1.0,,,
43,3999,1.0157595872879028,0.9921875,1.0,,,
43,4009,1.008060097694397,1.0,1.0,,,
43,4019,1.00075364112854,1.0,1.0,,,
43,4029,1.006056785583496,1.0,1.0,,,
43,4039,1.0024421215057373,1.0,1.0,,,
43,4047,,,,1.564313292503357,0.929397702217102,0.976864755153656
44,4049,1.0132153034210205,1.0,1.0,,,
44,4059,1.0148770809173584,1.0,1.0,,,
44,4069,1.0131261348724365,1.0,1.0,,,
44,4079,1.006339430809021,1.0,1.0,,,
44,4089,0.9954609870910645,1.0,1.0,,,
44,4099,1.0086556673049927,1.0,1.0,,,
44,4109,1.002868890762329,1.0,1.0,,,
44,4119,0.9988532066345215,1.0,1.0,,,
44,4129,0.9969977140426636,1.0,1.0,,,
44,4139,1.008102536201477,1.0,1.0,,,
44,4139,,,,1.5862559080123901,0.9234144687652588,0.9744715094566345
45,4149,1.0052969455718994,1.0,1.0,,,
45,4159,1.0062906742095947,1.0,1.0,,,
45,4169,1.002314567565918,1.0,1.0,,,
45,4179,1.0055811405181885,1.0,1.0,,,
45,4189,1.001650333404541,1.0,1.0,,,
45,4199,0.9981145262718201,1.0,1.0,,,
45,4209,1.0044420957565308,1.0,1.0,,,
45,4219,0.9962975382804871,1.0,1.0,,,
45,4229,1.000224232673645,1.0,1.0,,,
45,4231,,,,1.5631146430969238,0.9301954507827759,0.9752692580223083
46,4239,0.9931915998458862,1.0,1.0,,,
46,4249,1.0045819282531738,1.0,1.0,,,
46,4259,0.9969998598098755,1.0,1.0,,,
46,4269,1.0040980577468872,1.0,1.0,,,
46,4279,1.0041985511779785,1.0,1.0,,,
46,4289,0.996393620967865,1.0,1.0,,,
46,4299,0.9951844215393066,1.0,1.0,,,
46,4309,1.009933590888977,1.0,1.0,,,
46,4319,0.9982744455337524,1.0,1.0,,,
46,4323,,,,1.5839929580688477,0.9289988279342651,0.9752692580223083
47,4329,0.9971036911010742,1.0,1.0,,,
47,4339,1.0074554681777954,1.0,1.0,,,
47,4349,0.9982443451881409,1.0,1.0,,,
47,4359,0.9960591793060303,1.0,1.0,,,
47,4369,1.0009435415267944,1.0,1.0,,,
47,4379,0.995063066482544,1.0,1.0,,,
47,4389,0.9956068396568298,1.0,1.0,,,
47,4399,0.9932306408882141,1.0,1.0,,,
47,4409,0.9940701127052307,1.0,1.0,,,
47,4415,,,,1.5708502531051636,0.9278021454811096,0.9772636890411377
48,4419,0.999476432800293,1.0,1.0,,,
48,4429,1.0071653127670288,1.0,1.0,,,
48,4439,0.9952831268310547,1.0,1.0,,,
48,4449,0.993842601776123,1.0,1.0,,,
48,4459,0.9947438836097717,1.0,1.0,,,
48,4469,0.9897000193595886,1.0,1.0,,,
48,4479,0.998478889465332,1.0,1.0,,,
48,4489,0.9913714528083801,1.0,1.0,,,
48,4499,1.000098705291748,1.0,1.0,,,
48,4507,,,,1.578323483467102,0.926206648349762,0.9744715094566345
49,4509,0.992011547088623,1.0,1.0,,,
49,4519,0.9957038164138794,1.0,1.0,,,
49,4529,0.9995990991592407,1.0,1.0,,,
49,4539,0.9928423166275024,1.0,1.0,,,
49,4549,0.9922756552696228,1.0,1.0,,,
49,4559,0.9937787652015686,1.0,1.0,,,
49,4569,0.991245448589325,1.0,1.0,,,
49,4579,0.9908528923988342,1.0,1.0,,,
49,4589,0.9916932582855225,1.0,1.0,,,
49,4599,0.9953562021255493,1.0,1.0,,,
49,4599,,,,1.5678291320800781,0.932987630367279,0.9760670065879822
50,4609,0.9941763281822205,1.0,1.0,,,
50,4619,0.9923701286315918,1.0,1.0,,,
50,4629,0.9923754930496216,1.0,1.0,,,
50,4639,0.9912076592445374,1.0,1.0,,,
50,4649,1.0015264749526978,1.0,1.0,,,
50,4659,0.9989622831344604,1.0,1.0,,,
50,4669,0.993297815322876,1.0,1.0,,,
50,4679,0.9925357103347778,1.0,1.0,,,
50,4689,1.0027878284454346,1.0,1.0,,,
50,4691,,,,1.5742241144180298,0.9274032711982727,0.9776625633239746
51,4699,0.9906365871429443,1.0,1.0,,,
51,4709,1.0023949146270752,1.0,1.0,,,
51,4719,0.9906026721000671,1.0,1.0,,,
51,4729,0.9926736354827881,1.0,1.0,,,
51,4739,0.9926469326019287,1.0,1.0,,,
51,4749,0.9968301653862,1.0,1.0,,,
51,4759,0.990324079990387,1.0,1.0,,,
51,4769,0.9926654100418091,1.0,1.0,,,
51,4779,0.9949391484260559,1.0,1.0,,,
51,4783,,,,1.5679587125778198,0.9301954507827759,0.9764658808708191
52,4789,0.9921200275421143,1.0,1.0,,,
52,4799,0.9875954389572144,1.0,1.0,,,
52,4809,0.9879941940307617,1.0,1.0,,,
52,4819,0.9884127378463745,1.0,1.0,,,
52,4829,0.9914736747741699,1.0,1.0,,,
52,4839,0.9908210635185242,1.0,1.0,,,
52,4849,0.9946895837783813,1.0,1.0,,,
52,4859,0.989555299282074,1.0,1.0,,,
52,4869,0.9960904717445374,1.0,1.0,,,
52,4875,,,,1.5892795324325562,0.929796576499939,0.9760670065879822
53,4879,0.9944571256637573,1.0,1.0,,,
53,4889,0.9899596571922302,1.0,1.0,,,
53,4899,0.990804135799408,1.0,1.0,,,
53,4909,0.9917869567871094,1.0,1.0,,,
53,4919,0.9937739372253418,1.0,1.0,,,
53,4929,0.9990643262863159,1.0,1.0,,,
53,4939,0.9907568693161011,1.0,1.0,,,
53,4949,0.9976274967193604,1.0,1.0,,,
53,4959,0.9844598770141602,1.0,1.0,,,
53,4967,,,,1.5813044309616089,0.9270043969154358,0.9764658808708191
54,4969,0.9870133996009827,1.0,1.0,,,
54,4979,0.9910733103752136,1.0,1.0,,,
54,4989,0.9965229034423828,1.0,1.0,,,
54,4999,0.9909974336624146,1.0,1.0,,,
54,5009,0.9843720197677612,1.0,1.0,,,
54,5019,0.9868113994598389,1.0,1.0,,,
54,5029,0.9852151274681091,1.0,1.0,,,
54,5039,0.9932276606559753,1.0,1.0,,,
54,5049,0.9888907074928284,1.0,1.0,,,
54,5059,0.9937602281570435,1.0,1.0,,,
54,5059,,,,1.5904874801635742,0.929397702217102,0.9752692580223083
55,5069,0.9878469109535217,1.0,1.0,,,
55,5079,0.988596498966217,1.0,1.0,,,
55,5089,0.9963644742965698,1.0,1.0,,,
55,5099,0.9888697862625122,1.0,1.0,,,
55,5109,0.9903841018676758,1.0,1.0,,,
55,5119,0.9914451241493225,1.0,1.0,,,
55,5129,0.9873005151748657,1.0,1.0,,,
55,5139,0.9872956275939941,1.0,1.0,,,
55,5149,0.9838993549346924,1.0,1.0,,,
55,5151,,,,1.6072343587875366,0.929796576499939,0.9740725755691528
56,5159,0.9910363554954529,1.0,1.0,,,
56,5169,0.9873722195625305,1.0,1.0,,,
56,5179,0.9879018664360046,1.0,1.0,,,
56,5189,0.9857499003410339,1.0,1.0,,,
56,5199,0.9853859543800354,1.0,1.0,,,
56,5209,0.9873002767562866,1.0,1.0,,,
56,5219,0.9866474270820618,1.0,1.0,,,
56,5229,0.9866178631782532,1.0,1.0,,,
56,5239,0.9880923628807068,1.0,1.0,,,
56,5243,,,,1.5963983535766602,0.9289988279342651,0.9764658808708191
57,5249,0.9848435521125793,1.0,1.0,,,
57,5259,0.987454354763031,1.0,1.0,,,
57,5269,0.9852807521820068,1.0,1.0,,,
57,5279,0.9890767335891724,1.0,1.0,,,
57,5289,0.9824914336204529,1.0,1.0,,,
57,5299,0.9868086576461792,1.0,1.0,,,
57,5309,0.9874325394630432,1.0,1.0,,,
57,5319,0.9883950352668762,1.0,1.0,,,
57,5329,0.9895449876785278,1.0,1.0,,,
57,5335,,,,1.5969127416610718,0.9301954507827759,0.9764658808708191
58,5339,0.9871794581413269,1.0,1.0,,,
58,5349,0.9885598421096802,1.0,1.0,,,
58,5359,0.9854350686073303,1.0,1.0,,,
58,5369,0.9835807681083679,1.0,1.0,,,
58,5379,0.985772430896759,1.0,1.0,,,
58,5389,0.9899766445159912,1.0,1.0,,,
58,5399,0.9839486479759216,1.0,1.0,,,
58,5409,0.9843655824661255,1.0,1.0,,,
58,5419,0.9851210117340088,1.0,1.0,,,
58,5427,,,,1.5954190492630005,0.9317910075187683,0.9780614376068115
59,5429,0.9860945343971252,1.0,1.0,,,
59,5439,0.9843612909317017,1.0,1.0,,,
59,5449,0.9882721900939941,1.0,1.0,,,
59,5459,0.986864447593689,1.0,1.0,,,
59,5469,0.9839668869972229,1.0,1.0,,,
59,5479,0.9861124157905579,1.0,1.0,,,
59,5489,0.9901092052459717,1.0,1.0,,,
59,5499,0.9836564660072327,1.0,1.0,,,
59,5509,0.9851616621017456,1.0,1.0,,,
59,5519,0.9843370914459229,1.0,1.0,,,
59,5519,,,,1.6003822088241577,0.9317910075187683,0.976864755153656
60,5529,0.9846228361129761,1.0,1.0,,,
60,5539,0.9873829483985901,1.0,1.0,,,
60,5549,0.9829959869384766,1.0,1.0,,,
60,5559,0.9826656579971313,1.0,1.0,,,
60,5569,0.9811962246894836,1.0,1.0,,,
60,5579,0.9822919964790344,1.0,1.0,,,
60,5589,0.9819766879081726,1.0,1.0,,,
60,5599,0.981386125087738,1.0,1.0,,,
60,5609,0.9830423593521118,1.0,1.0,,,
60,5611,,,,1.5960049629211426,0.9341843128204346,0.9776625633239746
61,5619,0.9823364615440369,1.0,1.0,,,
61,5629,0.987447202205658,1.0,1.0,,,
61,5639,0.9807824492454529,1.0,1.0,,,
61,5649,0.9806032776832581,1.0,1.0,,,
61,5659,0.9791905879974365,1.0,1.0,,,
61,5669,0.9789373874664307,1.0,1.0,,,
61,5679,0.9779263138771057,1.0,1.0,,,
61,5689,0.9828675985336304,1.0,1.0,,,
61,5699,0.9838615655899048,1.0,1.0,,,
61,5703,,,,1.5992603302001953,0.9305943250656128,0.976864755153656
62,5709,0.9857414960861206,1.0,1.0,,,
62,5719,0.9807730913162231,1.0,1.0,,,
62,5729,0.9855220913887024,1.0,1.0,,,
62,5739,0.9850409030914307,1.0,1.0,,,
62,5749,0.9859148859977722,1.0,1.0,,,
62,5759,0.988862931728363,1.0,1.0,,,
62,5769,0.9813106060028076,1.0,1.0,,,
62,5779,0.9798370003700256,1.0,1.0,,,
62,5789,0.9807243347167969,1.0,1.0,,,
62,5795,,,,1.5954852104187012,0.9321898818016052,0.9764658808708191
63,5799,0.9803670644760132,1.0,1.0,,,
63,5809,0.9795908331871033,1.0,1.0,,,
63,5819,0.9817246198654175,1.0,1.0,,,
63,5829,0.9831961989402771,1.0,1.0,,,
63,5839,0.9820340275764465,1.0,1.0,,,
63,5849,0.9802159070968628,1.0,1.0,,,
63,5859,0.9802706837654114,1.0,1.0,,,
63,5869,0.9870784878730774,1.0,1.0,,,
63,5879,0.9815771579742432,1.0,1.0,,,
63,5887,,,,1.5978492498397827,0.9317910075187683,0.9756681323051453
64,5889,0.9838773608207703,1.0,1.0,,,
64,5899,0.9826326370239258,1.0,1.0,,,
64,5909,0.982578456401825,1.0,1.0,,,
64,5919,0.9811684489250183,1.0,1.0,,,
64,5929,0.9793208241462708,1.0,1.0,,,
64,5939,0.9800805449485779,1.0,1.0,,,
64,5949,0.9846802949905396,1.0,1.0,,,
64,5959,0.981458306312561,1.0,1.0,,,
64,5969,0.9815739989280701,1.0,1.0,,,
64,5979,0.9863580465316772,1.0,1.0,,,
64,5979,,,,1.602540373802185,0.9337853789329529,0.9764658808708191
65,5989,0.9791455268859863,1.0,1.0,,,
65,5999,0.981839656829834,1.0,1.0,,,
65,6009,0.987646222114563,1.0,1.0,,,
65,6019,0.979952335357666,1.0,1.0,,,
65,6029,0.9861239790916443,1.0,1.0,,,
65,6039,0.9821128845214844,1.0,1.0,,,
65,6049,0.9791637063026428,1.0,1.0,,,
65,6059,0.9813174605369568,1.0,1.0,,,
65,6069,0.9799200296401978,1.0,1.0,,,
65,6071,,,,1.6102972030639648,0.9321898818016052,0.976864755153656
66,6079,0.9770715832710266,1.0,1.0,,,
66,6089,0.9797366857528687,1.0,1.0,,,
66,6099,0.9778134822845459,1.0,1.0,,,
66,6109,0.9856672883033752,1.0,1.0,,,
66,6119,0.9799126386642456,1.0,1.0,,,
66,6129,0.9799487590789795,1.0,1.0,,,
66,6139,0.9766553640365601,1.0,1.0,,,
66,6149,0.9780268669128418,1.0,1.0,,,
66,6159,0.9801216125488281,1.0,1.0,,,
66,6163,,,,1.6026582717895508,0.9325887560844421,0.9764658808708191
67,6169,0.9810751676559448,1.0,1.0,,,
67,6179,0.9783270359039307,1.0,1.0,,,
67,6189,0.981237530708313,1.0,1.0,,,
67,6199,0.9851812124252319,1.0,1.0,,,
67,6209,0.981706440448761,1.0,1.0,,,
67,6219,0.9829034805297852,1.0,1.0,,,
67,6229,0.9764725565910339,1.0,1.0,,,
67,6239,0.9786064028739929,1.0,1.0,,,
67,6249,0.9787343740463257,1.0,1.0,,,
67,6255,,,,1.6034088134765625,0.9357798099517822,0.9748703837394714
68,6259,0.9794632792472839,1.0,1.0,,,
68,6269,0.9799870252609253,1.0,1.0,,,
68,6279,0.9817197322845459,1.0,1.0,,,
68,6289,0.981620192527771,1.0,1.0,,,
68,6299,0.9811891317367554,1.0,1.0,,,
68,6309,0.9795956611633301,1.0,1.0,,,
68,6319,0.9787231683731079,1.0,1.0,,,
68,6329,0.9787019491195679,1.0,1.0,,,
68,6339,0.9887498617172241,1.0,1.0,,,
68,6347,,,,1.6054422855377197,0.9313920736312866,0.9764658808708191
69,6349,0.9772289395332336,1.0,1.0,,,
69,6359,0.9828912019729614,1.0,1.0,,,
69,6369,0.9810376763343811,1.0,1.0,,,
69,6379,0.9782183170318604,1.0,1.0,,,
69,6389,0.9756664633750916,1.0,1.0,,,
69,6399,0.9817173480987549,1.0,1.0,,,
69,6409,0.9814673662185669,1.0,1.0,,,
69,6419,0.9785416722297668,1.0,1.0,,,
69,6429,0.9800114631652832,1.0,1.0,,,
69,6439,0.9842880368232727,1.0,1.0,,,
69,6439,,,,1.61175537109375,0.9349820613861084,0.9748703837394714
70,6449,0.9814571142196655,1.0,1.0,,,
70,6459,0.9828787446022034,1.0,1.0,,,
70,6469,0.9774407148361206,1.0,1.0,,,
70,6479,0.9784333109855652,1.0,1.0,,,
70,6489,0.9779036045074463,1.0,1.0,,,
70,6499,0.9794027805328369,1.0,1.0,,,
70,6509,0.9795204997062683,1.0,1.0,,,
70,6519,0.9777847528457642,1.0,1.0,,,
70,6529,0.9832859635353088,1.0,1.0,,,
70,6531,,,,1.606677532196045,0.932987630367279,0.9752692580223083
71,6539,0.981712281703949,1.0,1.0,,,
71,6549,0.9782549142837524,1.0,1.0,,,
71,6559,0.9781584143638611,1.0,1.0,,,
71,6569,0.9768468737602234,1.0,1.0,,,
71,6579,0.9791861176490784,1.0,1.0,,,
71,6589,0.9859974384307861,1.0,1.0,,,
71,6599,0.9779145121574402,1.0,1.0,,,
71,6609,0.9804653525352478,1.0,1.0,,,
71,6619,0.9769251942634583,1.0,1.0,,,
71,6623,,,,1.6108558177947998,0.932987630367279,0.9760670065879822
72,6629,0.9798767566680908,1.0,1.0,,,
72,6639,0.9785990715026855,1.0,1.0,,,
72,6649,0.9787902235984802,1.0,1.0,,,
72,6659,0.9792771935462952,1.0,1.0,,,
72,6669,0.9792215824127197,1.0,1.0,,,
72,6679,0.9759595990180969,1.0,1.0,,,
72,6689,0.9784170985221863,1.0,1.0,,,
72,6699,0.976960301399231,1.0,1.0,,,
72,6709,0.9795921444892883,1.0,1.0,,,
72,6715,,,,1.6064863204956055,0.9313920736312866,0.9760670065879822
73,6719,0.9855698943138123,1.0,1.0,,,
73,6729,0.9795728921890259,1.0,1.0,,,
73,6739,0.9760981202125549,1.0,1.0,,,
73,6749,0.9765241742134094,1.0,1.0,,,
73,6759,0.9791200757026672,1.0,1.0,,,
73,6769,0.9782101511955261,1.0,1.0,,,
73,6779,0.9796603322029114,1.0,1.0,,,
73,6789,0.978157103061676,1.0,1.0,,,
73,6799,0.9806486368179321,1.0,1.0,,,
73,6807,,,,1.6129584312438965,0.9321898818016052,0.9756681323051453
74,6809,0.9758004546165466,1.0,1.0,,,
74,6819,0.9748057126998901,1.0,1.0,,,
74,6829,0.9770423769950867,1.0,1.0,,,
74,6839,0.9831798672676086,1.0,1.0,,,
74,6849,0.9782591462135315,1.0,1.0,,,
74,6859,0.9787927865982056,1.0,1.0,,,
74,6869,0.9800382852554321,1.0,1.0,,,
74,6879,0.9758495688438416,1.0,1.0,,,
74,6889,0.9756627082824707,1.0,1.0,,,
74,6899,0.9772593975067139,1.0,1.0,,,
74,6899,,,,1.6082762479782104,0.9313920736312866,0.9756681323051453
75,6909,0.9777752161026001,1.0,1.0,,,
75,6919,0.9778846502304077,1.0,1.0,,,
75,6929,0.9796070456504822,1.0,1.0,,,
75,6939,0.9758052825927734,1.0,1.0,,,
75,6949,0.9787388443946838,1.0,1.0,,,
75,6959,0.9760720133781433,1.0,1.0,,,
75,6969,0.9782293438911438,1.0,1.0,,,
75,6979,0.9805679321289062,1.0,1.0,,,
75,6989,0.9801601767539978,1.0,1.0,,,
75,6991,,,,1.6140183210372925,0.9321898818016052,0.9760670065879822
76,6999,0.975921630859375,1.0,1.0,,,
76,7009,0.9784998893737793,1.0,1.0,,,
76,7019,0.9773218035697937,1.0,1.0,,,
76,7029,0.9799060821533203,1.0,1.0,,,
76,7039,0.9760698676109314,1.0,1.0,,,
76,7049,0.978571891784668,1.0,1.0,,,
76,7059,0.9767192006111145,1.0,1.0,,,
76,7069,0.9742077589035034,1.0,1.0,,,
76,7079,0.9763613939285278,1.0,1.0,,,
76,7083,,,,1.6074261665344238,0.9341843128204346,0.976864755153656
77,7089,0.9846231937408447,1.0,1.0,,,
77,7099,0.9756650924682617,1.0,1.0,,,
77,7109,0.9782527685165405,1.0,1.0,,,
77,7119,0.9792478680610657,1.0,1.0,,,
77,7129,0.9749016761779785,1.0,1.0,,,
77,7139,0.9826188087463379,1.0,1.0,,,
77,7149,0.9773964285850525,1.0,1.0,,,
77,7159,0.9759362936019897,1.0,1.0,,,
77,7169,0.9764936566352844,1.0,1.0,,,
77,7175,,,,1.614816427230835,0.932987630367279,0.9760670065879822
78,7179,0.977324903011322,1.0,1.0,,,
78,7189,0.9756562113761902,1.0,1.0,,,
78,7199,0.9759032726287842,1.0,1.0,,,
78,7209,0.979429304599762,1.0,1.0,,,
78,7219,0.9792912602424622,1.0,1.0,,,
78,7229,0.9758965373039246,1.0,1.0,,,
78,7239,0.9765281677246094,1.0,1.0,,,
78,7249,0.9784598350524902,1.0,1.0,,,
78,7259,0.9741885662078857,1.0,1.0,,,
78,7267,,,,1.6129837036132812,0.9301954507827759,0.9756681323051453
79,7269,0.9779171943664551,1.0,1.0,,,
79,7279,0.9831351041793823,1.0,1.0,,,
79,7289,0.9768005609512329,1.0,1.0,,,
79,7299,0.9774777889251709,1.0,1.0,,,
79,7309,0.9781824350357056,1.0,1.0,,,
79,7319,0.9776474237442017,1.0,1.0,,,
79,7329,0.9793933033943176,1.0,1.0,,,
79,7339,0.9812847971916199,1.0,1.0,,,
79,7349,0.9766009449958801,1.0,1.0,,,
79,7359,0.980450451374054,1.0,1.0,,,
79,7359,,,,1.614047646522522,0.9325887560844421,0.9764658808708191
